Employee_ID,First_Name,Last_Name,Age,Gender,Department,Job_Level,Years_Experience,Annual_Salary,Monthly_Bonus,Satisfaction_Score,Performance_Rating,Projects_Completed,Overtime_Hours,Sick_Days_Taken,Remote_Work_Pct,Education_Level,City,Engagement_Index,Attrition_Risk
1803,Diana,Rodriguez,31.0,Female,Operations,Senior,4.9,87288.13,364.3,1.11,A,2,5.6,4.0,0,Masters,,77.75,0.2777
1804,Olivia,Johnson,39.0,Male,Marketing,Manager,6.4,60983.4,851.61,8.79,C,7,9.2,8.0,50,High School,San Francisco,66.5,0.2002
1805,Frank,Rodriguez,22.0,Female,Sales,Junior,0.0,42652.73,1425.68,8.14,D,8,0.5,18.0,100,Bachelors,New York,78.04,0.2782
1806,Quinn,Martinez,62.0,Female,Support,Junior,0.7,84395.98,409.06,3.69,C,6,8.8,0.0,25,Masters,San Francisco,81.86,0.1194
1807,Frank,Johnson,23.0,Female,Sales,Senior,1.6,77848.69,781.42,3.63,C,11,3.2,10.0,0,Bachelors,Seattle,90.04,0.0916
1808,Sam,Rodriguez,36.0,Non-Binary,Support,Mid,3.0,79230.51,832.67,1.48,F,6,7.4,3.0,25,Masters,New York,74.52,0.319
1809,Bob,Garcia,56.0,Male,Support,Mid,5.5,85768.45,430.79,1.46,B,6,1.4,17.0,0,Masters,Miami,69.79,0.2782
1810,Olivia,Wilson,61.0,Female,Marketing,Mid,2.4,82046.11,491.45,7.02,C,5,2.1,6.0,0,Masters,Seattle,86.68,0.0381
1811,Kate,Rodriguez,34.0,Female,Sales,Junior,2.3,72632.03,355.75,2.68,A,10,2.7,18.0,75,Bachelors,Austin,63.14,0.1321
1812,Hank,Thomas,52.0,Male,Operations,Senior,14.2,124611.96,101.89,9.31,D,15,4.0,19.0,50,Bachelors,Chicago,87.31,0.3159
1813,Sam,Garcia,35.0,Female,Legal,Mid,1.1,43730.69,371.47,8.58,C,9,3.6,5.0,0,Bachelors,Boston,58.97,0.181
1814,Mona,Garcia,30.0,Male,Support,Senior,4.8,59098.82,939.05,4.14,B,6,1.3,11.0,75,Masters,Denver,79.54,0.0709
1815,Leo,Thomas,39.0,Female,Engineering,Lead,21.4,93281.36,507.95,4.42,A,10,11.7,15.0,50,High School,Seattle,27.16,0.2625
1816,Eve,Wilson,57.0,Female,Finance,Junior,6.9,75136.9,787.28,3.95,B,13,14.5,13.0,50,Bachelors,Boston,64.13,0.2592
1817,Frank,Taylor,43.0,Male,Sales,Manager,8.8,88674.31,873.96,1.83,A,8,1.4,3.0,0,Masters,New York,67.57,0.0756
1818,Diana,Johnson,35.0,Female,Sales,Mid,4.0,75734.64,696.45,1.28,B,6,2.5,12.0,50,Bachelors,Austin,80.81,0.2378
1819,Sam,Davis,49.0,Female,Marketing,Manager,0.1,102229.24,1410.28,5.07,F,12,8.2,10.0,50,Bachelors,Portland,62.5,0.2669
1820,Tina,Williams,53.0,Male,Support,Junior,7.3,49834.76,2973.48,9.49,B,6,7.6,15.0,100,Bachelors,Portland,81.03,0.3552
1821,Alice,Miller,20.0,Male,Engineering,Senior,7.0,101534.12,375.16,9.26,C,6,18.2,10.0,25,Bachelors,Chicago,90.99,0.2501
1822,Tina,Jones,43.0,Male,Marketing,Mid,0.8,97761.92,1612.22,8.29,B,10,14.7,5.0,100,High School,Boston,69.38,0.4619
1823,Quinn,Williams,43.0,Female,Legal,Lead,4.3,,432.76,6.66,C,3,10.4,19.0,50,Bachelors,Austin,91.9,0.5166
1824,Leo,Smith,28.0,Female,Support,Senior,17.3,85874.64,1079.64,8.71,C,5,4.4,9.0,100,Bachelors,Denver,83.44,0.2992
1825,Olivia,Davis,41.0,Female,Operations,Mid,1.6,71053.12,263.73,5.64,B,9,2.1,6.0,100,PhD,Austin,80.83,0.2584
1826,Alice,Williams,31.0,Female,Marketing,Manager,4.3,58655.2,1022.24,2.62,D,10,3.7,13.0,75,Bachelors,Boston,72.97,0.4451
1827,Ned,Johnson,36.0,Female,Sales,Mid,4.3,30450.38,603.06,7.16,C,8,7.4,0.0,25,Bachelors,New York,59.7,0.3076
1828,Frank,Smith,44.0,Male,Support,Junior,11.7,49762.1,590.94,9.29,F,6,0.6,11.0,0,Bachelors,Austin,66.49,0.4539
1829,Eve,Brown,47.0,Female,Engineering,Senior,12.2,87578.47,937.29,1.18,A,6,6.1,10.0,0,Bachelors,Miami,37.35,0.5635
1830,Kate,Thomas,34.0,Male,Operations,Senior,10.0,89904.51,339.4,3.26,B,7,11.3,11.0,75,PhD,Chicago,70.4,0.4277
1831,Diana,Davis,49.0,Male,Sales,Mid,3.2,67364.37,337.32,3.39,F,9,1.2,,0,Masters,Denver,59.94,0.4331
1832,Mona,Thomas,46.0,Female,Operations,Mid,0.5,89973.67,622.66,1.89,D,7,8.3,11.0,100,High School,Seattle,61.78,0.4462
1833,Kate,Williams,41.0,Male,Sales,Director,3.0,92795.72,1583.6,3.03,D,7,11.1,11.0,50,High School,Atlanta,66.49,0.3257
1834,Charlie,Taylor,29.0,Female,Sales,Senior,8.0,75402.08,635.54,4.46,C,12,0.3,15.0,100,High School,Boston,57.29,0.0667
1835,Alice,Smith,50.0,Female,Sales,Junior,8.5,56108.66,3013.38,9.46,C,6,15.8,14.0,100,Bachelors,Seattle,63.42,0.271
1836,Frank,Brown,46.0,Male,Support,Junior,23.5,81703.19,3586.86,8.74,D,9,3.5,10.0,75,High School,Boston,73.53,0.2279
1837,Rita,Rodriguez,31.0,Male,Finance,Director,4.2,82713.66,775.46,9.51,A,3,3.1,2.0,25,High School,Austin,59.04,0.3175
1838,Jack,Thomas,50.0,Female,HR,Senior,7.0,86826.78,,2.09,C,8,4.6,1.0,100,Bachelors,Chicago,59.47,0.4053
1839,Eve,Smith,51.0,Female,Engineering,Manager,5.4,91038.87,385.12,1.25,D,7,1.2,,75,High School,Portland,94.52,0.2257
1840,Jack,Anderson,51.0,Male,Legal,Mid,1.1,42032.38,846.65,1.99,A,8,5.4,,75,High School,Denver,63.89,0.2041
1841,Leo,Taylor,60.0,Male,Finance,Senior,4.3,60781.56,968.26,9.23,B,9,8.3,11.0,50,Masters,,41.98,0.1765
1842,Bob,Wilson,64.0,Female,HR,Senior,5.5,30230.33,1244.06,2.42,B,6,1.9,12.0,75,Masters,Portland,93.8,0.4573
1843,Mona,Johnson,54.0,Female,Operations,Mid,21.1,88433.91,221.39,,D,8,1.5,0.0,100,PhD,Miami,59.25,0.5388
1844,Hank,Rodriguez,40.0,Male,HR,Senior,3.2,67329.15,922.67,3.05,C,5,12.3,6.0,0,Bachelors,Atlanta,76.6,0.3172
1845,Bob,Johnson,29.0,Male,Support,Senior,27.4,81477.91,1915.06,1.19,C,8,3.2,4.0,0,Bachelors,Austin,90.52,0.36
1846,Tina,Thomas,35.0,Female,Support,Mid,5.5,39535.07,91.24,1.76,D,3,5.0,,100,Bachelors,Boston,95.01,0.2559
1847,Alice,Williams,26.0,Female,Support,Lead,1.9,102821.58,407.42,7.39,B,8,9.7,12.0,0,Masters,Seattle,88.34,0.3765
1848,Eve,Miller,23.0,Non-Binary,HR,Lead,1.5,45724.54,1945.03,2.64,D,10,6.3,4.0,50,Bachelors,Portland,38.11,0.344
1849,Ivy,Williams,46.0,Female,Finance,Lead,1.1,89040.39,497.96,3.06,,12,1.9,7.0,25,PhD,Seattle,63.94,0.4489
1850,Quinn,Rodriguez,44.0,Non-Binary,Engineering,Lead,4.2,74594.9,900.03,4.4,C,6,0.1,18.0,75,Bachelors,Seattle,79.53,0.1343
1851,Ivy,Garcia,50.0,Male,Marketing,Mid,0.2,67832.26,1104.65,6.92,B,8,3.2,16.0,25,High School,Miami,64.6,0.3557
1852,Kate,Williams,30.0,Female,HR,Mid,4.1,66056.48,408.83,5.22,A,5,1.4,16.0,0,Masters,Miami,83.53,0.4464
1853,Olivia,Rodriguez,39.0,Male,Support,Lead,31.2,57962.61,294.02,9.5,B,5,2.7,15.0,25,Bachelors,New York,38.37,0.4033
1854,Frank,Smith,55.0,Female,Marketing,Mid,7.8,100494.32,693.92,4.91,B,7,3.1,7.0,50,Masters,Seattle,78.37,0.1209
1855,Charlie,Martinez,36.0,Male,Marketing,Junior,10.0,72277.48,1698.22,2.79,D,6,10.0,11.0,0,Bachelors,Denver,57.26,0.3071
1856,Quinn,Williams,64.0,Male,Sales,Mid,0.9,44077.13,928.12,5.83,C,10,7.3,3.0,75,Masters,Austin,93.85,0.2666
1857,Eve,Smith,30.0,Female,Marketing,Junior,4.5,63552.88,300.78,5.06,B,10,1.1,19.0,100,Bachelors,Seattle,83.85,0.6616
1858,Leo,Johnson,49.0,Female,Operations,Senior,2.4,74823.46,1426.4,8.08,F,10,1.9,4.0,50,Bachelors,Miami,91.61,0.2699
1859,Rita,Anderson,54.0,Male,Operations,Mid,15.7,91751.72,316.37,9.42,B,10,4.4,6.0,0,Bachelors,Denver,76.18,0.0192
1860,Ned,Davis,60.0,Female,Sales,Mid,1.4,58698.37,1083.25,8.53,F,13,4.2,5.0,50,Bachelors,Chicago,68.1,0.517
1861,Kate,Miller,57.0,Male,Engineering,Director,4.3,60168.92,722.82,4.5,D,7,3.9,6.0,100,High School,Miami,84.44,0.205
1862,Ivy,Johnson,41.0,Male,Legal,Lead,6.2,72515.51,570.87,2.95,C,7,15.2,10.0,75,Bachelors,Miami,70.39,0.458
1863,Bob,Johnson,62.0,Female,Engineering,Lead,5.1,91215.35,666.1,9.23,A,7,5.9,10.0,25,Bachelors,Seattle,67.96,0.162
1864,Leo,Rodriguez,46.0,Male,Operations,Senior,12.4,41887.4,739.08,4.47,C,11,0.5,19.0,50,High School,New York,69.92,0.0619
1865,Charlie,Thomas,56.0,Non-Binary,Legal,Lead,1.8,83117.8,792.86,7.93,D,10,14.1,,100,Bachelors,Seattle,89.91,0.1398
1866,Charlie,Thomas,54.0,Male,Sales,Lead,3.3,61790.62,969.22,9.91,B,10,3.1,14.0,50,Masters,San Francisco,81.36,0.2574
1867,Alice,Garcia,23.0,Female,Engineering,Senior,11.0,64862.48,1578.06,6.2,B,14,4.3,3.0,100,Bachelors,Atlanta,92.17,0.132
1868,Hank,Jones,35.0,Female,Legal,Director,5.3,116034.67,2569.17,5.32,D,6,8.6,18.0,50,High School,New York,49.96,0.1579
1869,Hank,Martinez,35.0,Male,Legal,Junior,3.6,67677.68,814.82,7.3,C,6,1.2,9.0,100,Bachelors,Atlanta,82.37,0.053
1870,Kate,Garcia,40.0,Male,HR,Manager,0.2,88603.26,1459.64,2.75,B,3,3.6,5.0,25,PhD,San Francisco,88.32,0.297
1871,Ivy,Rodriguez,45.0,Female,Engineering,Mid,9.8,87816.1,887.37,5.39,D,8,9.8,7.0,50,PhD,San Francisco,71.42,0.1465
1872,Eve,Wilson,55.0,Female,Sales,Mid,25.1,46039.47,634.58,3.81,D,7,6.7,2.0,25,Masters,Miami,49.44,0.2625
1873,Ned,Miller,38.0,Male,Legal,Junior,6.8,31401.32,1004.42,2.48,B,3,2.2,1.0,100,Bachelors,Austin,84.94,0.7511
1874,Charlie,Moore,36.0,Female,Operations,Mid,13.6,90061.61,219.35,6.49,A,6,4.4,18.0,50,Bachelors,Atlanta,74.2,0.2318
1875,Eve,Martinez,64.0,Male,Support,Senior,5.1,48161.98,362.56,6.18,C,6,0.0,9.0,50,Bachelors,Denver,90.68,0.3649
1876,Eve,Martinez,45.0,Male,HR,Director,1.8,35387.97,278.79,7.85,B,5,0.2,18.0,100,High School,San Francisco,73.04,0.299
1877,Sam,Taylor,41.0,Female,Marketing,Director,0.1,94575.57,963.81,8.86,A,8,0.6,7.0,25,PhD,Denver,49.99,0.0929
1878,Ned,Rodriguez,47.0,Male,Marketing,Director,7.4,49572.61,120.99,2.98,D,5,5.9,17.0,100,Masters,Atlanta,72.23,0.3252
1879,Diana,Brown,20.0,Female,Marketing,Mid,4.8,55004.62,250.46,8.02,F,3,4.8,11.0,75,Masters,Atlanta,55.94,0.3298
1880,Mona,Johnson,63.0,Female,Operations,Director,10.7,115436.21,156.77,4.31,B,4,12.4,15.0,100,High School,Austin,78.96,0.4304
1881,Jack,Anderson,55.0,Non-Binary,Support,Mid,8.3,35485.82,826.36,6.66,C,4,6.2,8.0,25,Bachelors,Denver,91.06,0.5469
1882,Rita,Davis,62.0,Female,Legal,Lead,30.9,44361.71,563.05,8.65,A,6,2.7,7.0,75,High School,Seattle,71.09,0.444
1883,Hank,Brown,56.0,Non-Binary,Sales,Junior,5.0,61886.64,669.85,,B,10,10.1,3.0,75,Bachelors,Chicago,95.06,0.4135
1884,Hank,Thomas,21.0,Female,Marketing,Mid,3.9,66714.35,1084.65,6.41,A,6,0.2,8.0,75,Bachelors,,78.88,0.3068
1885,Grace,Rodriguez,36.0,Female,Engineering,Director,2.4,52337.6,765.25,5.32,A,11,0.1,0.0,75,Masters,Atlanta,79.96,0.2114
1886,Hank,Moore,59.0,Non-Binary,Marketing,Manager,4.5,46509.59,613.27,8.12,C,7,1.4,10.0,50,High School,Portland,72.03,0.3569
1887,Ned,Moore,57.0,Female,Legal,Senior,14.4,105219.88,117.59,7.28,D,10,0.7,9.0,0,Bachelors,New York,75.46,0.4445
1888,Sam,Brown,40.0,Male,Finance,Lead,0.3,77785.69,1086.1,7.93,B,10,1.6,8.0,100,Masters,New York,83.08,0.3268
1889,Frank,Moore,28.0,Female,Operations,Junior,26.7,84873.71,107.41,3.59,C,9,1.8,0.0,75,Masters,San Francisco,81.88,0.5547
1890,Alice,Davis,32.0,Female,Finance,Senior,35.0,68981.05,932.98,7.34,B,6,3.0,7.0,50,PhD,Denver,90.34,0.0617
1891,Olivia,Rodriguez,30.0,Female,Marketing,Senior,6.4,78368.01,4685.22,6.45,C,9,4.7,16.0,25,Masters,Portland,91.25,0.3917
1892,Alice,Thomas,35.0,Female,Support,Junior,2.8,92523.84,1218.76,5.11,B,7,2.2,12.0,75,Bachelors,Atlanta,81.42,0.2056
1893,Quinn,Rodriguez,35.0,Female,Legal,Junior,1.8,50081.42,467.55,4.41,A,7,17.1,0.0,75,Bachelors,Denver,70.22,0.3689
1894,Alice,Martinez,21.0,Non-Binary,Marketing,Junior,2.3,77826.39,1535.59,3.98,B,8,3.9,1.0,25,Masters,Austin,39.77,0.2764
1895,Olivia,Brown,61.0,Male,Finance,Senior,0.4,,2848.19,1.09,A,8,10.4,1.0,0,Bachelors,Denver,81.19,0.2147
1896,Bob,Smith,63.0,Female,Legal,Junior,4.5,105985.54,1713.08,,B,10,8.1,13.0,0,Bachelors,Boston,90.94,0.2135
1897,Ned,Moore,27.0,Male,Operations,Mid,0.4,114853.6,2099.06,1.53,A,7,0.2,3.0,50,Bachelors,Atlanta,79.28,0.3037
1898,Hank,Williams,,Female,Operations,Mid,8.9,73536.92,383.33,8.64,D,5,3.2,0.0,25,Bachelors,Atlanta,81.82,0.1222
1899,Hank,Rodriguez,61.0,Female,Marketing,Senior,3.3,97050.06,573.81,8.74,D,11,8.2,4.0,0,Masters,Austin,86.35,0.6995
1900,Sam,Brown,32.0,Male,Operations,Senior,1.6,13256.31,1349.77,8.62,B,5,11.9,3.0,75,PhD,Denver,82.31,0.3082
1901,Grace,Jones,36.0,Male,HR,Senior,5.5,106150.22,,8.36,B,4,5.0,4.0,75,PhD,Boston,77.6,0.2978
1902,Sam,Miller,58.0,Female,Legal,Mid,25.5,56030.56,356.64,2.99,C,5,13.4,19.0,100,Masters,Chicago,64.97,0.1309
1903,Frank,Jones,43.0,Male,Support,Mid,8.3,66695.86,1233.34,5.43,F,13,5.4,2.0,100,PhD,Atlanta,56.89,0.2636
1904,Frank,Brown,22.0,Male,Legal,Mid,4.7,81704.3,1346.27,9.17,A,9,1.2,0.0,0,Bachelors,San Francisco,74.46,0.442
1905,Charlie,Moore,49.0,Female,Operations,Lead,10.5,68624.27,635.59,7.84,C,6,4.1,14.0,100,Bachelors,Miami,85.41,0.2191
1906,Grace,Johnson,32.0,Male,Legal,Mid,9.4,76321.97,307.44,1.02,B,10,7.1,15.0,50,High School,Seattle,56.72,0.2286
1907,Sam,Moore,38.0,Female,Finance,Mid,15.6,106929.25,551.9,5.13,C,9,5.5,10.0,100,Bachelors,Seattle,72.27,0.0529
1908,Hank,Johnson,26.0,Non-Binary,Sales,Senior,1.6,63547.16,588.51,1.1,B,12,0.4,5.0,50,High School,Denver,68.76,0.0772
1909,Jack,Thomas,28.0,Male,Finance,Mid,13.7,48087.68,891.32,3.53,B,8,1.4,18.0,75,Masters,,76.99,0.123
1910,Tina,Thomas,38.0,Male,Engineering,Lead,2.5,111896.2,260.08,4.92,B,9,5.8,18.0,0,Bachelors,Miami,75.72,0.2606
1911,Olivia,Brown,64.0,Female,HR,Mid,19.8,83588.81,705.19,9.04,A,9,3.8,5.0,50,Masters,Seattle,81.72,0.2362
1912,Olivia,Martinez,59.0,Female,Sales,Senior,2.3,114289.26,518.51,6.89,B,10,0.2,17.0,0,Bachelors,New York,74.9,0.2829
1913,Alice,Thomas,41.0,Female,Marketing,Junior,18.3,90999.86,1242.99,4.26,C,5,6.7,11.0,100,Bachelors,Seattle,61.62,0.1688
1914,Tina,Martinez,37.0,Female,Legal,Mid,23.2,42880.92,6209.28,5.42,C,11,0.4,9.0,50,High School,San Francisco,36.96,0.2301
1915,Grace,Thomas,42.0,Female,Support,Mid,1.1,86198.46,928.65,8.36,C,9,1.0,11.0,25,Bachelors,Atlanta,83.66,0.2307
1916,Diana,Moore,21.0,Male,Engineering,Lead,25.7,50353.14,775.38,3.7,A,7,11.7,16.0,100,High School,,92.46,0.2208
1917,Frank,Rodriguez,30.0,Male,Engineering,Director,0.6,72163.5,1069.71,6.54,A,11,1.9,0.0,0,PhD,Portland,61.31,0.1337
1918,Alice,Davis,50.0,Male,Support,Mid,1.7,70334.28,1373.67,3.36,D,5,0.2,14.0,100,PhD,Chicago,45.64,0.1568
1919,Eve,Williams,52.0,Male,HR,Lead,4.1,36411.4,36.76,5.32,B,5,0.1,11.0,75,Bachelors,New York,36.82,0.438
1920,Alice,Moore,33.0,Female,Sales,Senior,35.4,54118.17,770.3,1.22,D,9,13.7,17.0,25,Bachelors,Portland,64.08,0.0374
1921,Diana,Taylor,35.0,Female,Engineering,Director,4.7,120514.12,1490.27,8.67,D,9,2.3,4.0,0,Bachelors,Denver,68.4,0.234
1922,Bob,Rodriguez,30.0,Male,Support,Lead,5.6,77244.3,173.94,1.44,B,3,4.9,0.0,25,Bachelors,Miami,85.35,0.3773
1923,Jack,Taylor,52.0,Female,Sales,Junior,8.3,68136.89,922.92,3.02,D,5,2.7,5.0,25,Bachelors,Miami,95.52,0.2387
1924,Eve,Jones,,Male,Sales,Senior,24.2,111883.58,1593.28,4.0,C,9,1.2,1.0,25,Bachelors,San Francisco,93.03,0.3667
1925,Jack,Wilson,50.0,Male,Operations,Mid,10.7,63282.82,2785.56,6.63,C,13,10.5,11.0,0,PhD,Austin,26.38,0.2129
1926,Alice,Williams,33.0,Female,Engineering,Junior,1.8,69988.75,996.0,7.48,D,5,14.9,10.0,75,Bachelors,Atlanta,46.45,0.5354
1927,Frank,Jones,,Male,Sales,Mid,2.5,93797.66,1236.47,1.72,B,7,22.0,8.0,25,Masters,New York,85.88,0.2436
1928,Mona,Thomas,62.0,Male,HR,Manager,0.7,63183.81,1148.64,1.39,C,11,0.2,11.0,25,Masters,Portland,77.87,0.3946
1929,Olivia,Martinez,35.0,Male,Engineering,Manager,7.2,55576.54,219.56,8.19,C,5,0.3,13.0,50,PhD,Seattle,80.4,0.5294
1930,Diana,Thomas,38.0,Male,HR,Lead,1.4,22417.36,3511.05,7.41,C,6,9.8,6.0,100,High School,Atlanta,64.3,0.2366
1931,Mona,Brown,36.0,Female,HR,Director,2.1,51397.04,1059.29,8.48,C,8,1.0,16.0,0,High School,Boston,66.22,0.2998
1932,Tina,Davis,45.0,Female,Sales,Lead,15.3,51187.39,684.59,7.09,A,7,4.1,19.0,0,Bachelors,Denver,46.77,0.4152
1933,Olivia,Thomas,25.0,Male,Sales,Junior,2.8,75488.47,1943.73,7.76,B,6,4.3,0.0,100,Bachelors,Atlanta,48.52,0.297
1934,Hank,Anderson,62.0,Male,Operations,Mid,5.9,58569.92,437.14,4.41,,9,5.4,6.0,75,Masters,Boston,56.71,0.2943
1935,Eve,Jones,28.0,Female,Support,Junior,3.5,119476.42,1166.95,6.31,B,5,0.2,4.0,50,Bachelors,Portland,43.2,0.144
1936,Olivia,Martinez,36.0,Non-Binary,Legal,Junior,0.5,48732.16,634.5,8.25,B,3,1.8,4.0,50,Masters,Atlanta,72.05,0.2526
1937,Diana,Anderson,50.0,Male,Operations,Junior,3.2,102814.23,422.84,2.55,B,10,3.6,8.0,0,Masters,Denver,64.34,0.2568
1938,Leo,Davis,31.0,Male,Engineering,Mid,3.7,76834.57,831.42,4.81,A,9,1.0,3.0,50,Bachelors,Chicago,64.69,0.1012
1939,Mona,Rodriguez,42.0,Female,Operations,Lead,15.8,89749.03,923.91,7.66,B,9,14.4,0.0,100,High School,Chicago,87.27,0.1741
1940,Bob,Brown,24.0,Female,Marketing,Lead,2.7,88412.43,753.61,5.79,B,9,8.8,19.0,25,High School,Chicago,75.2,0.299
1941,Sam,Miller,62.0,Male,Support,Senior,3.3,23198.82,,7.13,B,14,0.8,7.0,0,Bachelors,Seattle,61.22,0.7683
1942,Sam,Johnson,55.0,Female,Engineering,Manager,10.7,71745.84,917.85,3.64,D,7,5.6,0.0,0,Masters,Denver,71.84,0.2137
1943,Diana,Garcia,,Male,Support,Mid,10.0,66230.98,611.81,1.29,C,4,2.6,9.0,0,Bachelors,Boston,83.17,0.5652
1944,Diana,Davis,22.0,Female,HR,Manager,11.2,47074.48,900.33,1.26,C,5,1.9,6.0,50,Bachelors,Seattle,87.12,0.2959
1945,Kate,Anderson,43.0,Female,Operations,Mid,21.5,,1358.07,9.49,B,10,1.7,5.0,0,Bachelors,,81.06,0.1834
1946,Eve,Miller,36.0,Female,Operations,Mid,11.1,109763.89,1116.01,9.5,D,7,5.4,2.0,0,High School,,95.72,0.3724
1947,Tina,Miller,58.0,Male,Legal,Manager,3.7,13193.92,2350.16,2.9,C,10,11.7,9.0,75,Bachelors,New York,86.08,0.2238
1948,Kate,Davis,45.0,Male,Operations,Mid,12.1,60241.67,1000.29,2.33,A,6,9.0,6.0,0,Bachelors,Boston,85.3,0.0426
1949,Jack,Miller,23.0,Male,Sales,Mid,5.0,44593.14,78.03,1.16,B,12,2.1,7.0,100,High School,New York,38.86,0.4208
1950,Hank,Jones,64.0,Female,HR,Mid,2.3,73579.11,925.21,3.08,D,6,6.2,1.0,50,Bachelors,Denver,43.46,0.2953
1951,Frank,Miller,31.0,Male,Operations,Senior,2.5,64836.33,933.77,4.01,C,13,3.7,7.0,0,Bachelors,San Francisco,73.1,0.1016
1952,Frank,Thomas,20.0,Male,Finance,Director,1.8,58675.1,1645.0,3.17,D,7,2.9,9.0,100,PhD,Austin,88.03,0.1661
1953,Hank,Taylor,40.0,Male,Finance,Junior,1.1,87169.15,115.57,8.18,B,8,1.8,13.0,50,Bachelors,San Francisco,84.04,0.2526
1954,Olivia,Martinez,38.0,Female,Support,Manager,1.4,107995.99,1203.6,7.74,F,8,0.4,4.0,50,Masters,Portland,71.1,0.2864
1955,Ned,Williams,40.0,Female,HR,Junior,0.5,130549.01,1483.68,1.73,B,13,1.1,,0,Masters,Boston,71.19,0.2792
1956,Kate,Jones,37.0,Male,Operations,Mid,15.4,55728.16,939.57,7.28,A,9,4.2,9.0,50,Masters,Austin,48.98,0.3146
1957,Leo,Miller,62.0,Male,Legal,Junior,18.7,31940.74,1395.61,5.69,B,7,6.5,19.0,100,Masters,San Francisco,59.59,0.0621
1958,Mona,Moore,22.0,Female,Marketing,Lead,6.2,84302.32,365.96,2.19,A,5,0.2,11.0,75,Bachelors,Miami,87.15,0.0955
1959,Hank,Rodriguez,63.0,Female,Legal,Junior,12.8,107430.66,1549.27,7.66,C,9,2.4,9.0,25,Bachelors,Austin,85.26,0.3373
1960,Rita,Moore,51.0,Female,Marketing,Senior,1.4,89901.18,312.47,1.77,D,8,0.9,0.0,0,Bachelors,Miami,71.1,0.1893
1961,Alice,Johnson,29.0,Female,Engineering,Mid,16.2,107339.63,497.78,2.59,D,8,4.6,6.0,50,High School,Portland,79.71,0.2598
1962,Olivia,Brown,59.0,Female,Engineering,Junior,4.9,67039.29,1305.78,2.34,C,8,10.0,9.0,75,Bachelors,Atlanta,76.55,0.2104
1963,Hank,Anderson,34.0,Male,Legal,Lead,0.5,58589.36,2990.12,9.45,C,7,13.3,16.0,100,Bachelors,Portland,67.52,0.3569
1964,Kate,Miller,24.0,Non-Binary,Operations,Junior,1.1,74539.59,2638.81,7.28,F,3,10.8,4.0,50,High School,Denver,69.18,0.3103
1965,Leo,Smith,23.0,Male,Support,Junior,2.6,64727.83,1064.85,4.7,C,6,10.3,15.0,100,Masters,Portland,70.71,0.2844
1966,Leo,Thomas,47.0,Male,Legal,Mid,0.3,86588.07,179.81,8.4,D,9,4.6,0.0,25,Bachelors,New York,39.65,0.3717
1967,Diana,Johnson,23.0,Female,Engineering,Senior,2.6,93334.89,514.08,2.94,D,6,1.4,9.0,50,Masters,Chicago,64.57,0.3416
1968,Paul,Rodriguez,34.0,Male,Sales,Senior,0.4,95057.84,649.17,9.38,B,6,6.9,12.0,25,Bachelors,New York,85.72,0.353
1969,Diana,Thomas,36.0,Male,Marketing,Junior,1.9,83233.04,47.61,7.27,A,5,6.4,16.0,100,PhD,Seattle,85.51,0.4375
1970,Eve,Martinez,63.0,Male,HR,Junior,2.2,77408.09,306.76,6.04,B,12,0.9,9.0,25,PhD,Boston,80.36,0.0761
1971,Eve,Miller,22.0,Female,Support,Mid,36.3,89477.39,1581.23,8.15,D,7,1.1,18.0,75,Bachelors,New York,91.4,0.3424
1972,Hank,Anderson,29.0,Male,Legal,Mid,1.9,226750.40128451042,2524.75,6.8,D,7,0.6,9.0,75,Bachelors,Boston,44.11,0.2996
1973,Jack,Martinez,61.0,Female,Operations,Manager,1.9,,1762.42,8.98,C,10,3.5,17.0,100,Masters,Chicago,91.95,0.1698
1974,Quinn,Miller,42.0,Female,Operations,Lead,8.1,73154.52,540.62,8.46,B,10,1.9,7.0,50,PhD,San Francisco,95.63,0.3538
1975,Ivy,Garcia,37.0,Female,Support,Senior,13.7,76687.77,1350.5,2.78,A,10,11.5,15.0,100,Bachelors,Boston,88.4,0.1661
1976,Sam,Williams,20.0,Male,Finance,Mid,3.4,70072.28,811.71,3.16,F,11,0.2,19.0,25,Bachelors,Austin,59.76,0.2416
1977,Ned,Martinez,54.0,Female,Marketing,Senior,14.6,81500.82,304.35,1.59,B,12,2.0,2.0,0,Bachelors,Miami,64.64,0.3818
1978,Hank,Williams,50.0,Male,Support,Lead,2.9,59358.74,1027.11,2.98,C,9,10.4,11.0,0,Bachelors,San Francisco,73.63,0.0313
1979,Ivy,Johnson,,Male,Support,Senior,1.5,96849.52,1263.04,4.09,D,8,34.5,5.0,75,High School,Boston,78.16,0.6274
1980,Kate,Wilson,20.0,Male,Marketing,Lead,2.8,82420.3,365.39,1.26,D,13,6.4,16.0,75,Bachelors,San Francisco,49.55,0.1821
1981,Alice,Garcia,22.0,Female,Marketing,Senior,6.6,75315.09,225.09,3.83,C,9,11.5,16.0,0,High School,San Francisco,79.87,0.1566
1982,Ned,Brown,22.0,Male,Legal,Senior,3.2,56654.64,550.41,7.94,B,7,0.1,15.0,25,Masters,New York,82.57,0.168
1983,Eve,Jones,56.0,Male,Engineering,Mid,7.8,89936.97,1950.23,8.56,C,8,7.4,15.0,100,Bachelors,Miami,74.01,0.1429
1984,Ned,Williams,38.0,Male,Sales,Senior,1.9,76546.51,1436.12,1.08,B,10,3.1,7.0,50,Masters,Austin,61.05,0.2706
